Bucket ID,Voter Addr,Vote Time,Stake Duation(h),Votee,Token,End Time,Reward Rate,Actual Stake Time(day),Bucket Reward,,,,,,,,,,,,,,
806,0x4663C1c1Bd8eB215e980F82288dAd3695434f1ca,2019/3/12 7:49,0,pubxpayments,7531,,20%,40,165.0630137,,,,,,,,,,,,,,
807,0x4663C1c1Bd8eB215e980F82288dAd3695434f1ca,2019/3/12 7:51,0,alphacoin,7531,,20%,40,165.0630137,,,,,,,,,,,,,,
808,0x4663C1c1Bd8eB215e980F82288dAd3695434f1ca,2019/3/12 7:52,0,blockboost,7531,,20%,40,165.0630137,,,,,,,,,,,,,,
809,0x4663C1c1Bd8eB215e980F82288dAd3695434f1ca,2019/3/12 7:57,0,iotxplorerio,7531,,20%,40,165.0630137,,,,,,,,,,,,,,
810,0x4663C1c1Bd8eB215e980F82288dAd3695434f1ca,2019/3/12 7:58,0,infstones,7531,,20%,40,165.0630137,,,,,,,,,,,,,,
811,0xf7B4bC9b81608b3F3A57194A8475B5664F612db3,2019/3/12 9:16,672,iotexmainnet,2000,,30%,40,65.75342466,,,,,,,,,,,,,,
812,0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,2019/3/12 9:21,336,royalland,1000,,20%,40,21.91780822,,,,,,,,,,,,,,
813,0xf7B4bC9b81608b3F3A57194A8475B5664F612db3,2019/3/12 9:22,672,iotexlab,1905,,30%,40,62.63013699,,,,,,,,,,,,,,
814,0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,2019/3/12 9:22,168,iotexunion,1000,,20%,40,21.91780822,,,,,,,,,,,,,,
815,0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,2019/3/12 9:22,168,iotexgeeks,4000,,20%,40,87.67123288,,,,,,,,,,,,,,
816,0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,2019/3/12 9:24,168,consensusnet,5000,,20%,40,109.5890411,,,,,,,,,,,,,,
817,0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,2019/3/12 9:25,168,infstones,5000,,20%,40,109.5890411,,,,,,,,,,,,,,
818,0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,2019/3/12 9:25,504,coingecko,8000,,20%,40,175.3424658,,,,,,,,,,,,,,
819,0xD97708451C1eFf4f4e21d18c285612af32b27Fd6,2019/3/12 9:27,4032,iotexteam,150766,,30%,40,4956.690411,,,,,,,,,,,,,,
820,0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,2019/3/12 9:27,168,longz,5000,,20%,40,109.5890411,,,,,,,,,,,,,,
821,0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,2019/3/12 9:27,168,metanyx,6000,,20%,40,131.5068493,,,,,,,,,,,,,,
822,0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,2019/3/12 9:31,168,iotask,5000,,20%,40,109.5890411,,,,,,,,,,,,,,
823,0x2f67d52E5E283C9C2Ce23783773c2b63085F82C5,2019/3/12 9:34,8400,raketat8,8511.591,,30%,40,279.8331288,,,,,,,,,,,,,,
824,0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,2019/3/12 9:34,168,zhcapital,5000,,20%,40,109.5890411,,,,,,,,,,,,,,
825,0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,2019/3/12 9:34,168,wannodes,6000,,20%,40,131.5068493,,,,,,,,,,,,,,
826,0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,2019/3/12 9:38,168,raketat8,6000,,20%,40,131.5068493,,,,,,,,,,,,,,
827,0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,2019/3/12 9:40,168,royalland,6000,,20%,40,131.5068493,,,,,,,,,,,,,,
828,0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,2019/3/12 9:46,168,draperdragon,3000,,20%,40,65.75342466,,,,,,,,,,,,,,
829,0x79d2Bd69e570DD75956c60BeDf9C7dcf280525Ac,2019/3/12 9:49,168,iotexteam,2400,,20%,40,52.60273973,,,,,,,,,,,,,,
830,0x63da398DB9e1aB187e4eC530Dd5716a68B0A743e,2019/3/12 10:24,3360,gamefantasy,818000,,30%,40,26893.15068,,,,,,,,,,,,,,
831,0x7BC5157591e7595967B3c10bC84bb2111daFEA25,2019/3/12 10:40,8400,iotexcore,10000,,30%,40,328.7671233,,,,,,,,,,,,,,
832,0x28fdE3E0D03253F4A760b0fD745676eea5DD425f,2019/3/12 10:52,840,iotexteam,51959.629,,30%,40,1708.261775,,,,,,,,,,,,,,
833,0x35Ea1D0D8d4Ea42a1789B5196dBb9AAF7e4fdA17,2019/3/12 11:15,336,iotexlab,29000,,20%,40,635.6164384,,,,,,,,,,,,,,
834,0x1f95a3E9E6691303ce370C43A086DfbbCB07F6F8,2019/3/12 11:28,672,raketat8,1028,,30%,40,33.79726027,,,,,,,,,,,,,,
835,0xe0d305328aC855CBA7C3a8A2324a59D8BaE44F7f,2019/3/12 11:34,2184,raketat8,4011,,30%,40,131.8684932,,,,,,,,,,,,,,
836,0x2761798B0b2252DE29F0A3493e1AEa289FbB4D0b,2019/3/12 11:46,672,iotexlab,1000,,30%,40,32.87671233,,,,,,,,,,,,,,
837,0x6b132450C6988246cf60501f37CdF7eEd5d19176,2019/3/12 11:48,336,iotexlab,1000,,20%,40,21.91780822,,,,,,,,,,,,,,
838,0x9be8198f50bb61b22a26d98514755C6f86F263F4,2019/3/12 11:58,672,iotexgeeks,4000,,30%,40,131.5068493,,,,,,,,,,,,,,
839,0x9be8198f50bb61b22a26d98514755C6f86F263F4,2019/3/12 12:02,672,iotask,5911,,30%,40,194.3342466,,,,,,,,,,,,,,
840,0x183a31a531A07f2715F89ce436B2331F64c1B9e3,2019/3/12 12:16,672,raketat8,1200,,30%,40,39.45205479,,,,,,,,,,,,,,
841,0xaC81aB980C4B71c6cb3f91C6C73619B21752Ae97,2019/3/12 12:45,672,thebottoken,100,,30%,40,3.287671233,,,,,,,,,,,,,,
842,0x0cd2A2ee4Ccc2F74443a5f7BffB19D2d05b83408,2019/3/12 13:29,8400,raketat8,1414,,30%,40,46.48767123,,,,,,,,,,,,,,
843,0x5Ed6A60547ea42A63637A14f37fDdcd4251F931a,2019/3/12 13:33,840,capitmu,1200000,,30%,40,39452.05479,,,,,,,,,,,,,,
844,0x5Ed6A60547ea42A63637A14f37fDdcd4251F931a,2019/3/12 13:39,672,capitmu,1000000,,30%,40,32876.71233,,,,,,,,,,,,,,
845,0x5Ed6A60547ea42A63637A14f37fDdcd4251F931a,2019/3/12 13:40,840,capitmu,1000000,,30%,40,32876.71233,,,,,,,,,,,,,,
846,0x36b7D196fF4d8cBC12FD8f8a907bBf6Bec1daDEd,2019/3/12 13:49,168,thebottoken,1000000,,20%,40,21917.80822,,,,,,,,,,,,,,
847,0x36b7D196fF4d8cBC12FD8f8a907bBf6Bec1daDEd,2019/3/12 13:54,336,thebottoken,200000,,20%,40,4383.561644,,,,,,,,,,,,,,
848,0xc43307e574F6c6AB6264797d1C9ccd78888AC3C2,2019/3/12 14:03,1512,iotask,96923,,30%,40,3186.509589,,,,,,,,,,,,,,
849,0xE0D7acD1EEd0aC33717A6785BaD9E62c9CB5D218,2019/3/12 14:21,1176,coingecko,250264.1226,,30%,40,8227.861565,,,,,,,,,,,,,,
850,0xf046eEB21b993A46e2d34DaBb22c57CA8CC8f221,2019/3/12 14:39,336,raketat8,1011,,20%,40,22.15890411,,,,,,,,,,,,,,
851,0xD2240e28D0cC66fbDc2eab5cFdAd0a761C83c24d,2019/3/12 14:41,4368,raketat8,1900,,30%,40,62.46575342,,,,,,,,,,,,,,
852,0xD2240e28D0cC66fbDc2eab5cFdAd0a761C83c24d,2019/3/12 14:44,1512,iotexcore,1011.2,,30%,40,33.24493151,,,,,,,,,,,,,,
853,0x4b75459774808872D2A7FDe450f4beBEeffB527a,2019/3/12 14:56,672,raketat8,1000,,30%,40,32.87671233,,,,,,,,,,,,,,
854,0x36b7D196fF4d8cBC12FD8f8a907bBf6Bec1daDEd,2019/3/12 15:57,336,thebottoken,600000,,20%,40,13150.68493,,,,,,,,,,,,,,
855,0x231cA2263F43A903dA01d6FB8F3418382Bf61d2D,2019/3/12 16:02,840,iosg,111900.4,,30%,40,3678.91726,,,,,,,,,,,,,,
856,0x4d23CC74702A455D59CbeC5599868181964CA866,2019/3/12 16:25,8400,iotexunion,1000,,30%,40,32.87671233,,,,,,,,,,,,,,
857,0xD97708451C1eFf4f4e21d18c285612af32b27Fd6,2019/3/12 17:50,4032,iotexteam,350010,,30%,40,11507.17808,,,,,,,,,,,,,,
858,0x64eaccB62A35Eb791cF79a2beC40e902dD99902c,2019/3/12 17:57,2856,iosg,50000,,30%,40,1643.835616,,,,,,,,,,,,,,
859,0x205089049e7827ec46b45b838CEad86A3D068d64,2019/3/12 18:51,672,metanyx,40150,,30%,40,1320,,,,,,,,,,,,,,
860,0x676dA5B69aEb14eB494D08380ECaAee367150Eee,2019/3/12 19:10,8400,iotexteam,58890.459,,30%,39,1887.721562,,,,,,,,,,,,,,
861,0x89E38adb69e34d8655997ECc61052eDDDe4883cf,2019/3/12 19:10,672,eon,6741.823,,30%,39,216.107751,,,,,,,,,,,,,,
862,0xc43307e574F6c6AB6264797d1C9ccd78888AC3C2,2019/3/12 20:24,1680,iotask,25046,,30%,39,802.8443836,,,,,,,,,,,,,,
863,0xa7b5400973EE73d360F4aDC88a011D7Be388FD64,2019/3/12 20:41,8400,hashbuy,1000000,,30%,39,32054.79452,,,,,,,,,,,,,,
864,0x321AdC84A9392d9d8121957508DCde667eBe777f,2019/3/12 20:44,672,raketat8,1010,,30%,39,32.37534247,,,,,,,,,,,,,,
865,0xb5fE39A3c79Df04226652fC628b791F593eF73FE,2019/3/12 21:03,1344,raketat8,1500,,30%,39,48.08219178,,,,,,,,,,,,,,
866,0x85D0139F984c06047B5BE818Bf42C47ae3243c9f,2019/3/12 21:13,672,iotexlab,1000,,30%,39,32.05479452,,,,,,,,,,,,,,
867,0x87Bd6e264464F0eB284D4bf6B0fF7316AC5165C8,2019/3/12 21:35,336,yvalidator,30000,,20%,39,641.0958904,,,,,,,,,,,,,,
868,0x87Bd6e264464F0eB284D4bf6B0fF7316AC5165C8,2019/3/12 21:39,336,yvalidator,9910,,20%,39,211.7753425,,,,,,,,,,,,,,
869,0x5BCB0Ef54F31e6728e6F14B9094EF50b95FcEFF7,2019/3/12 22:19,0,blockboost,2000000,,20%,39,42739.72603,,,,,,,,,,,,,,
870,0x2638765Babd63d7dDf9faDd380606865532e4C39,2019/3/12 22:29,6720,lanhu,5000,,30%,39,160.2739726,,,,,,,,,,,,,,
872,0xa7b5400973EE73d360F4aDC88a011D7Be388FD64,2019/3/12 22:57,8400,hashbuy,4000000,,30%,39,128219.1781,,,,,,,,,,,,,,
873,0xa7b5400973EE73d360F4aDC88a011D7Be388FD64,2019/3/12 23:10,8400,hashbuy,1000000,,30%,39,32054.79452,,,,,,,,,,,,,,
874,0x92598E96d60d2670BEf44cBDDfd8Cf230315347a,2019/3/12 23:18,840,longz,2292.74,,30%,39,73.49330959,,,,,,,,,,,,,,
875,0x84330CB7F2c7A88466c7dc4F558973b81B00432f,2019/3/13 0:22,672,droute,5000000,,30%,39,160273.9726,,,,,,,,,,,,,,
876,0x84330CB7F2c7A88466c7dc4F558973b81B00432f,2019/3/13 0:23,672,capitmu,5000000,,30%,39,160273.9726,,,,,,,,,,,,,,
877,0x12299729f3CA770a6cD2390dB467948A1473E7A8,2019/3/13 0:51,1008,raketat8,1100,,30%,39,35.26027397,,,,,,,,,,,,,,
878,0xd77fec47350fdE1e3C5cF7970dbdD3Aa1e30bD6b,2019/3/13 1:09,8400,raketat8,1103.6,,30%,39,35.37567123,,,,,,,,,,,,,,
879,0xB8F1dB13B36dD64A7fcCD21156Bd9a6744Be2e67,2019/3/13 1:32,8400,raketat8,113593.704,,30%,39,3641.222841,,,,,,,,,,,,,,
880,0x3fD024F1DF71C0d375546d3A5F92DEbbeE6Be437,2019/3/13 1:58,672,cpc,2200000,,30%,39,70520.54795,,,,,,,,,,,,,,
881,0x89E38adb69e34d8655997ECc61052eDDDe4883cf,2019/3/13 2:05,840,iosg,13000,,30%,39,416.7123288,,,,,,,,,,,,,,
882,0x89E38adb69e34d8655997ECc61052eDDDe4883cf,2019/3/13 2:10,840,yvalidator,10761.725,,30%,39,344.9648836,,,,,,,,,,,,,,
883,0xdC849E5dD401531Bae51F227754c81C4F2710dea,2019/3/13 3:24,672,iotexunion,1100.6,,30%,39,35.27950685,,,,,,,,,,,,,,
884,0xdC849E5dD401531Bae51F227754c81C4F2710dea,2019/3/13 3:39,672,yvalidator,3000,,30%,39,96.16438356,,,,,,,,,,,,,,
885,0xdC849E5dD401531Bae51F227754c81C4F2710dea,2019/3/13 3:44,672,iosg,2000,,30%,39,64.10958904,,,,,,,,,,,,,,
886,0xdC849E5dD401531Bae51F227754c81C4F2710dea,2019/3/13 4:06,672,royalland,3000,,30%,39,96.16438356,,,,,,,,,,,,,,
887,0xdC849E5dD401531Bae51F227754c81C4F2710dea,2019/3/13 4:09,672,droute,2000.6,,30%,39,64.12882192,,,,,,,,,,,,,,
888,0x9Fb0fb505C0b52B75dbbE4c7a41F68610b4458bC,2019/3/13 4:41,672,raketat8,180,,30%,39,5.769863014,,,,,,,,,,,,,,
889,0x2FD46eF8f0AaAEd69872e9b977b69AEEC9AdEeEd,2019/3/13 4:42,672,raketat8,11542,,30%,39,369.9764384,,,,,,,,,,,,,,
890,0x6A0D323E24528bf49A147969f58F2FE59520B8e2,2019/3/13 5:08,8400,raketat8,1010,,30%,39,32.37534247,,,,,,,,,,,,,,
891,0xB8F1dB13B36dD64A7fcCD21156Bd9a6744Be2e67,2019/3/13 5:21,8400,raketat8,239670.6,,30%,39,7682.591836,,,,,,,,,,,,,,
892,0x7417f23909Bd4E7E61A3E382c2C6Dca1F60BF607,2019/3/13 5:36,2352,whales,480000,,30%,39,15386.30137,,,,,,,,,,,,,,
893,0x68df46fb2EaaAC78a2ec4DC95F85082627bc8E9d,2019/3/13 5:47,8400,consensusnet,200000,,30%,39,6410.958904,,,,,,,,,,,,,,
894,0xf05177c603AA142eDED97aBfd2f703673CF2851C,2019/3/13 5:52,8400,raketat8,3036.47,,30%,39,97.33342192,,,,,,,,,,,,,,
895,0x68df46fb2EaaAC78a2ec4DC95F85082627bc8E9d,2019/3/13 6:02,8400,consensusnet,260000,,30%,39,8334.246575,,,,,,,,,,,,,,
896,0x9Fb0fb505C0b52B75dbbE4c7a41F68610b4458bC,2019/3/13 6:02,672,raketat8,185.145,,30%,39,5.934784932,,,,,,,,,,,,,,
898,0xfE8136c22239cd8231A7b55bD8919E19c862E529,2019/3/13 6:38,840,iotexicu,23500,,30%,39,753.2876712,,,,,,,,,,,,,,
899,0x56FBCED35085a1E318161039bb8D05De8711fF7C,2019/3/13 6:38,8400,keysiotex,199604.2,,30%,39,6398.271616,,,,,,,,,,,,,,
900,0x175ac0DeA548d3eAa7741A9fE62803FaD93F8f0e,2019/3/13 6:44,672,iosg,1100,,30%,39,35.26027397,,,,,,,,,,,,,,
901,0x03A926D132adCd84f0480e572a9FdfB93C8f5957,2019/3/13 8:34,2016,preangel,600000,,30%,39,19232.87671,,,,,,,,,,,,,,
902,0x9aC168e1e570B43c313889222518A86bE7Cd251E,2019/3/13 8:43,672,raketat8,1910.6,,30%,39,61.24389041,,,,,,,,,,,,,,
903,0x1681BA2324508F8B5dDF2aCB7252C307AFBe35fF,2019/3/13 8:51,672,raketat8,39979,,30%,39,1281.51863,,,,,,,,,,,,,,
904,0x35F4fc7aaA3c28B15c971B754938c299655536EE,2019/3/13 8:58,672,iotask,75000,,30%,39,2404.109589,,,,,,,,,,,,,,
905,0xAF9c972a041de4fFbBe9FA2557930339f7f30545,2019/3/13 8:59,3360,raketat8,1000,,30%,39,32.05479452,,,,,,,,,,,,,,
906,0xAF9c972a041de4fFbBe9FA2557930339f7f30545,2019/3/13 9:00,3360,iotexteam,500,,30%,39,16.02739726,,,,,,,,,,,,,,
907,0xAF9c972a041de4fFbBe9FA2557930339f7f30545,2019/3/13 9:00,3360,iotexunion,500,,30%,39,16.02739726,,,,,,,,,,,,,,
908,0xAF9c972a041de4fFbBe9FA2557930339f7f30545,2019/3/13 9:00,3360,raketat8,410,,30%,39,13.14246575,,,,,,,,,,,,,,
909,0x35F4fc7aaA3c28B15c971B754938c299655536EE,2019/3/13 9:26,672,iotask,75136.6,,30%,39,2408.488274,,,,,,,,,,,,,,
910,0x052cbCAec02679423dffD477d105823CF6D26b43,2019/3/13 9:28,1512,raketat8,1183.326,,30%,39,37.93127178,,,,,,,,,,,,,,
911,0x03A926D132adCd84f0480e572a9FdfB93C8f5957,2019/3/13 9:30,2520,preangel,600000,,30%,39,19232.87671,,,,,,,,,,,,,,
912,0x160111FcA7733BfE4064F7a7F76d60AE58C01d0f,2019/3/13 9:32,0,coingecko,10000000,,20%,39,213698.6301,,,,,,,,,,,,,,
913,0xfFc1a14E91702a99445bA9C5CdFA836Af8788839,2019/3/13 10:04,672,raketat8,3500,,30%,39,112.1917808,,,,,,,,,,,,,,
914,0x00A02d774CE6047a473Eb4b65d35b31A03A8FBB9,2019/3/13 10:05,4032,raketat8,6000,,30%,39,192.3287671,,,,,,,,,,,,,,
915,0xAA10ffd8e8Cf1e91F68340DE1f786fe21602BeB1,2019/3/13 10:37,0,iosg,1700,,20%,39,36.32876712,,,,,,,,,,,,,,
916,0x7BC5157591e7595967B3c10bC84bb2111daFEA25,2019/3/13 10:40,8400,iotexcore,1000,,30%,39,32.05479452,,,,,,,,,,,,,,
917,0x7BC5157591e7595967B3c10bC84bb2111daFEA25,2019/3/13 10:48,8400,iotexcore,1000,,30%,39,32.05479452,,,,,,,,,,,,,,
918,0x747E0A52F8cc077918084Ff1FF533b85Aecd0749,2019/3/13 10:51,4368,iotexcore,2000,,30%,39,64.10958904,,,,,,,,,,,,,,
919,0xA15D4f7a9272c178aFA468cA9a0779bC76C37B9e,2019/3/13 11:40,672,iosg,3735,,30%,39,119.7246575,,,,,,,,,,,,,,
920,0xFB655E8cB846BEB811b8CC045d267Ac99d6AE082,2019/3/13 12:18,672,whales,10000,,30%,39,320.5479452,,,,,,,,,,,,,,
922,0x160e8Bf13A18E0bDB8F7c53c4918A25c51b9fB34,2019/3/13 13:17,168,iosg,1024,,20%,39,21.88273973,,,,,,,,,,,,,,
923,0x8725c4fB27d941bF21D92a56d460344b73B6036e,2019/3/13 13:31,8400,raketat8,4942,,30%,39,158.4147945,,,,,,,,,,,,,,
924,0xe852423308149C70BBf0656003153dD3D1575275,2019/3/13 13:35,672,raketat8,10904,,30%,39,349.5254795,,,,,,,,,,,,,,
925,0x5BCB0Ef54F31e6728e6F14B9094EF50b95FcEFF7,2019/3/13 13:50,0,cobo,1200000,,20%,39,25643.83562,,,,,,,,,,,,,,
926,0x6682f5a2dCaB39Bc8526348baDE44BEB41F27eEC,2019/3/13 16:03,2016,infstones,500000,,30%,39,16027.39726,,,,,,,,,,,,,,
927,0x7b3e26Faa3bFcB19176f11693B223c93513Ae565,2019/3/13 16:06,672,iotexlab,156571.2,,30%,39,5018.857644,,,,,,,,,,,,,,
928,0x6682f5a2dCaB39Bc8526348baDE44BEB41F27eEC,2019/3/13 16:22,2016,infstones,500000,,30%,39,16027.39726,,,,,,,,,,,,,,
929,0xB8F1dB13B36dD64A7fcCD21156Bd9a6744Be2e67,2019/3/13 17:28,8400,raketat8,110849.55,,30%,39,3553.259548,,,,,,,,,,,,,,
930,0x6682f5a2dCaB39Bc8526348baDE44BEB41F27eEC,2019/3/13 18:38,1176,snzholding,800000,,30%,39,25643.83562,,,,,,,,,,,,,,
931,0x6682f5a2dCaB39Bc8526348baDE44BEB41F27eEC,2019/3/13 18:42,1008,infstones,400000,,30%,39,12821.91781,,,,,,,,,,,,,,
932,0x6682f5a2dCaB39Bc8526348baDE44BEB41F27eEC,2019/3/13 18:44,1008,infstones,400000,,30%,39,12821.91781,,,,,,,,,,,,,,
933,0xaC81aB980C4B71c6cb3f91C6C73619B21752Ae97,2019/3/13 18:47,168,iotexcore,1000,,20%,39,21.36986301,,,,,,,,,,,,,,
934,0x4109b9fb213BCcfFabE46905f20a74d39bA41843,2019/3/13 18:48,8400,raketat8,1400,,30%,39,44.87671233,,,,,,,,,,,,,,
935,0x6682f5a2dCaB39Bc8526348baDE44BEB41F27eEC,2019/3/13 18:48,2016,infstones,280000,,30%,39,8975.342466,,,,,,,,,,,,,,
936,0x57D7D07a459b3217dB7231dE4a184ECF5ac4E664,2019/3/13 19:05,8400,iotexlab,2500,,30%,38,78.08219178,,,,,,,,,,,,,,
937,0x2638765Babd63d7dDf9faDd380606865532e4C39,2019/3/13 19:49,6720,lanhu,20000,,30%,38,624.6575342,,,,,,,,,,,,,,
938,0x2638765Babd63d7dDf9faDd380606865532e4C39,2019/3/13 19:51,6720,iosg,20000,,30%,38,624.6575342,,,,,,,,,,,,,,
939,0xCCB98Fe95febe2490B7B62EB069e2053b37170e8,2019/3/13 20:16,8400,raketat8,1111.5,,30%,38,34.71534247,,,,,,,,,,,,,,
941,0xE28b58d470c0d025a61fA41105dDF06974C719C1,2019/3/13 23:38,840,raketat8,10676.6,,30%,38,333.4609315,,,,,,,,,,,,,,
942,0xc4325Cd68761019ebD8dDfC4fB0B2D3ed8A307FB,2019/3/14 1:44,3360,iotextech,800000,,30%,38,24986.30137,,,,,,,,,,,,,,
943,0x49B3db0fD5b98924d42dfad18A11C08f7d7A3e5F,2019/3/14 1:52,672,raketat8,1538,,30%,38,48.03616438,,,,,,,,,,,,,,
944,0x28d5B139B1433962Df58ae4443622ce4C5f1F981,2019/3/14 3:13,8400,longz,16737,,30%,38,522.7446575,,,,,,,,,,,,,,
946,0xa6a2b356718faf8CcE70E78f06712f1Ce5917D04,2019/3/14 4:17,672,raketat8,2625.15,,30%,38,81.9909863,,,,,,,,,,,,,,
947,0x26421dd03FF88b3e65587007c5cE7d5cAC3ED570,2019/3/14 4:46,840,raketat8,9207,,30%,38,287.5610959,,,,,,,,,,,,,,
948,0xf7eE845dE917D2Cc7D1BB319AE5F3B82c1dd4271,2019/3/14 5:26,672,raketat8,1200,,30%,38,37.47945205,,,,,,,,,,,,,,
949,0x07180EAbeE865FfD9d231305c270656864B6cD10,2019/3/14 5:26,8400,raketat8,5656.749,,30%,38,176.6765441,,,,,,,,,,,,,,
950,0xF6c0301116F9068e839BB791d54F91ae418093FE,2019/3/14 6:35,4200,raketat8,10000,,30%,38,312.3287671,,,,,,,,,,,,,,
951,0x4b75459774808872D2A7FDe450f4beBEeffB527a,2019/3/14 6:35,672,iotexunion,5000,,30%,38,156.1643836,,,,,,,,,,,,,,
952,0xF6c0301116F9068e839BB791d54F91ae418093FE,2019/3/14 6:39,4200,iosg,15000,,30%,38,468.4931507,,,,,,,,,,,,,,
953,0x4b75459774808872D2A7FDe450f4beBEeffB527a,2019/3/14 6:56,672,eon,2575.7,,30%,38,80.44652055,,,,,,,,,,,,,,
954,0x00A02d774CE6047a473Eb4b65d35b31A03A8FBB9,2019/3/14 8:51,1680,cobo,548,,30%,38,17.11561644,,,,,,,,,,,,,,
956,0x84330CB7F2c7A88466c7dc4F558973b81B00432f,2019/3/14 9:24,2520,metanyx,5000000,,30%,38,156164.3836,,,,,,,,,,,,,,
957,0x84330CB7F2c7A88466c7dc4F558973b81B00432f,2019/3/14 9:29,2520,raketat8,5000000,,30%,38,156164.3836,,,,,,,,,,,,,,
958,0xF3fA602dA3F9B1D1Dbfddad20E8f75d7b63Fe5a4,2019/3/14 9:40,2016,droute,2640000,,30%,38,82454.79452,,,,,,,,,,,,,,
959,0xF3fA602dA3F9B1D1Dbfddad20E8f75d7b63Fe5a4,2019/3/14 9:40,2352,cryptolionsx,2640000,,30%,38,82454.79452,,,,,,,,,,,,,,
960,0xe3DECa6055afd2E282E6F977a9A8936bf5535df1,2019/3/14 9:48,672,raketat8,3522.5,,30%,38,110.0178082,,,,,,,,,,,,,,
961,0x160111FcA7733BfE4064F7a7F76d60AE58C01d0f,2019/3/14 9:53,2016,whales,2000000,,30%,38,62465.75342,,,,,,,,,,,,,,
962,0xD2240e28D0cC66fbDc2eab5cFdAd0a761C83c24d,2019/3/14 11:11,5376,iotexunion,2890.5,,30%,38,90.27863014,,,,,,,,,,,,,,
963,0x3aeA3f7796D14d339Cb56ec0227297DF0dC1ae82,2019/3/14 14:18,840,raketat8,2066.2,,30%,38,64.53336986,,,,,,,,,,,,,,
964,0x4723E6ABaF37B2D239cd1ED2F1f5a2Aef99B2D2e,2019/3/14 15:17,8400,iotexlab,1533.2,,30%,38,47.88624658,,,,,,,,,,,,,,
965,0xD97708451C1eFf4f4e21d18c285612af32b27Fd6,2019/3/14 19:09,5712,iotexteam,500000,,30%,37,15205.47945,,,,,,,,,,,,,,
966,0xD97708451C1eFf4f4e21d18c285612af32b27Fd6,2019/3/14 19:26,1008,iotexteam,500000,,30%,37,15205.47945,,,,,,,,,,,,,,
967,0xe4E2e4d3F1f80518C9BAf2b0dad5CB717E2D98e3,2019/3/14 20:11,336,enlightiv,1200000,,20%,37,24328.76712,,,,,,,,,,,,,,
968,0x3B1847A0D5B5F889F68c0255ecAd95d989d76Cf6,2019/3/14 21:58,2352,ratels,1000000,,30%,37,30410.9589,,,,,,,,,,,,,,
969,0x5BCB0Ef54F31e6728e6F14B9094EF50b95FcEFF7,2019/3/14 22:12,0,cpc,4000000,,20%,37,81095.89041,,,,,,,,,,,,,,
970,0x5BCB0Ef54F31e6728e6F14B9094EF50b95FcEFF7,2019/3/14 22:24,0,blockboost,2000000,,20%,37,40547.94521,,,,,,,,,,,,,,
971,0x0049FAB7f5dD1F26F057BD5d972Ffc6ba3c349Dd,2019/3/14 22:45,3360,droute,3600000,,30%,37,109479.4521,,,,,,,,,,,,,,
972,0x2057cbf2332ab2697a52B8DbC85756535d577e32,2019/3/14 22:57,8400,iotexcore,7213,,30%,37,219.3542466,,,,,,,,,,,,,,
973,0x36b7D196fF4d8cBC12FD8f8a907bBf6Bec1daDEd,2019/3/14 23:32,0,thebottoken,100,,20%,37,2.02739726,,,,,,,,,,,,,,
974,0xbc98A4731b3176b51AEcC47f3F917276B4B353c9,2019/3/15 0:14,672,iotexlab,1289,,30%,37,39.19972603,,,,,,,,,,,,,,
976,0x7Fc2c0a6917274FbA820f0768133A2D3c8A74651,2019/3/15 1:25,672,yvalidator,113900,,30%,37,3463.808219,,,,,,,,,,,,,,
977,0xA6B86A46C05c0a2D59F46290C432Cf63b571f3dD,2019/3/15 1:54,672,raketat8,1360.65,,30%,37,41.37867123,,,,,,,,,,,,,,
978,0x764513543BD12DD3ccCcd3a3603589F69E218EF1,2019/3/15 2:14,1176,iotexteam,18720.5228,,30%,37,569.3090495,,,,,,,,,,,,,,
979,0xa1E420Df133bd68747F283b79807f27Bd47E17c2,2019/3/15 3:00,1512,raketat8,1821,,30%,37,55.37835616,,,,,,,,,,,,,,
980,0xc13A8584C4f445CA1926EEf91B7A05e4232300a6,2019/3/15 3:30,8400,raketat8,2244.765,,30%,37,68.26545616,,,,,,,,,,,,,,
981,0xC973f3c57a7d30d987d38eD022138598b94B7155,2019/3/15 3:51,672,raketat8,1012,,30%,37,30.77589041,,,,,,,,,,,,,,
982,0x45831656370ACF0B345cc25558dc9B3b1424DdC3,2019/3/15 5:32,840,raketat8,500,,30%,37,15.20547945,,,,,,,,,,,,,,
983,0xA05913633b77ef6776024aB2eF07F621AAc2dF3B,2019/3/15 5:53,672,raketat8,1000,,30%,37,30.4109589,,,,,,,,,,,,,,
